TIMESTAMP,XRP_OPEN_PRICE_USD,XRP_HIGH_PRICE_USD,XRP_LOW_PRICE_USD,XRP_CLOSE_PRICE_USD,XRP_FIRST_TRADE_PRICE_USD,XRP_HIGH_TRADE_PRICE_USD,XRP_LOW_TRADE_PRICE_USD,XRP_LAST_TRADE_PRICE_USD,XRP_TOTAL_TRADE_COUNT,XRP_TOTAL_TRADES_BUY,XRP_TOTAL_TRADES_SELL,XRP_VOLUME_USD,XRP_QUOTE_VOLUME,XRP_VOLUME_BUY,XRP_QUOTE_VOLUME_BUY,XRP_VOLUME_SELL,XRP_QUOTE_VOLUME_SELL,XRP_MARKET_CAP_USD_PER_BIC,XRP_VOLUME_USD_PER_CMC,XRP_MARKET_CAP_USD_PER_CMC
2018-07-08,0.4852,0.48798,0.4751,0.47915,0.48495,0.48798,0.4751,0.47915,17034.0,9138.0,7896.0,31480979.3,15227900.93218,19421259.9,9399285.986977,12059719.4,5828614.945203,19393134893.0,226644000.0,18757593701.1
2018-07-09,0.47872,0.48201,0.47015,0.473,0.47914,0.48201,0.47015,0.473,15248.0,7811.0,7437.0,26690553.6,12722388.76024,15641198.8,7458560.563701,11049354.8,5263828.196539,18798544430.0,206344992.0,18620999655.9
2018-07-10,0.4728,0.47338,0.43866,0.44337,0.47337,0.47338,0.43866,0.44337,19920.0,9876.0,10044.0,30651668.1,13915044.9298,17853341.0,8105557.66034,12798327.1,5809487.26946,17630997112.0,230418000.0,17473436921.7
2018-07-11,0.44247,0.45134,0.43957,0.44872,0.44246,0.45134,0.43957,0.44872,16031.0,8311.0,7720.0,28635928.2,12781404.225893,17455352.2,7794058.269067,11180576.0,4987345.956826,17701708775.0,183887008.0,17677248272.3
2018-07-12,0.449,0.44932,0.4236,0.43675,0.44932,0.44932,0.4236,0.43675,16925.0,8549.0,8376.0,30380599.5,13249846.551343,18144258.1,7917758.176384,12236341.4,5332088.374959,17000717087.0,182139008.0,17093454981.8
2018-07-13,0.43706,0.44509,0.43001,0.43754,0.43703,0.44509,0.43001,0.43754,18301.0,9383.0,8918.0,33168644.3,14593937.357387,19947082.5,8780500.44585,13221561.8,5813436.911537,17346854799.0,179403008.0,17226044257.6
2018-07-14,0.43761,0.4443,0.431,0.43864,0.43721,0.4443,0.431,0.43864,13496.0,7560.0,5936.0,27141582.3,11872724.616941,17615525.3,7707017.212705,9526057.0,4165707.404236,17164794843.0,134840992.0,17246853353.3
2018-07-15,0.43864,0.45004,0.43509,0.44681,0.43864,0.45004,0.43509,0.44681,16126.0,8399.0,7727.0,33882949.8,15040196.535797,20628126.7,9158715.036178,13254823.1,5881481.499619,17511600018.0,152903008.0,17506888524.6
2018-07-16,0.44695,0.4858,0.4435,0.48173,0.44681,0.4858,0.4435,0.48173,26379.0,13847.0,12532.0,41419524.1,19088386.241065,24094170.3,11090907.002703,17325353.8,7997479.238362,18307724609.0,269283008.0,18979505038.6
2018-07-17,0.48173,0.52019,0.4665,0.50728,0.48173,0.52019,0.4665,0.50728,32812.0,17473.0,15339.0,48166296.2,23548100.522162,27008288.0,13209075.015318,21158008.2,10339025.506844,18495399095.0,347700000.0,19850581637.1
2018-07-18,0.50651,0.52525,0.4752,0.48868,0.5065,0.52525,0.4752,0.48868,37079.0,20154.0,16925.0,48747453.6,24610955.767417,27194739.9,13760004.55911,21552713.7,10850951.208307,20040101457.0,367988992.0,19096821223.5
2018-07-19,0.48869,0.495,0.47125,0.47687,0.48869,0.495,0.47125,0.47687,23113.0,12533.0,10580.0,36600560.0,17630279.611388,21929041.6,10562977.052267,14671518.4,7067302.559121,19112958088.0,293942016.0,18731289025.5
2018-07-20,0.47703,0.4773,0.431,0.44439,0.47687,0.4773,0.431,0.44439,27061.0,14361.0,12700.0,40745516.2,18539211.491687,22653021.4,10316327.031469,18092494.8,8222884.460218,18119930147.0,295403008.0,17573874619.7
2018-07-21,0.4444,0.459,0.4346,0.45506,0.4444,0.459,0.4346,0.45506,17507.0,10209.0,7298.0,28483991.4,12866104.784527,18744840.2,8470719.147022,9739151.2,4395385.637505,17653292300.0,180339008.0,17904755411.8
2018-07-22,0.45467,0.46409,0.44589,0.44859,0.45467,0.46409,0.44589,0.44859,17774.0,9833.0,7941.0,32232347.2,14665477.900179,20018428.5,9104536.343544,12213918.7,5560941.556635,17835481177.0,158906000.0,17664969058.3
2018-07-23,0.44859,0.46371,0.44212,0.44499,0.44859,0.46371,0.44212,0.44499,18532.0,10054.0,8478.0,30316389.9,13697250.548571,17914298.6,8092497.175798,12402091.3,5604753.372773,17765892417.0,194542000.0,17506330275.5
2018-07-24,0.4452,0.4715,0.438,0.45885,0.4452,0.4715,0.438,0.45885,28932.0,15375.0,13557.0,43532211.2,19790934.546181,25026198.5,11374295.436158,18506012.7,8416639.110023,17996164375.0,319956000.0,17991761019.3
2018-07-25,0.45741,0.46878,0.45153,0.4598,0.45881,0.46878,0.45153,0.4598,25272.0,13492.0,11780.0,42650288.4,19640124.678339,23850021.4,10983178.195061,18800267.0,8656946.483278,17935225066.0,255872000.0,18078491417.1
2018-07-26,0.45983,0.46887,0.44538,0.44968,0.45983,0.46887,0.44538,0.44968,23172.0,12222.0,10950.0,38041528.4,17513597.40406,21469578.9,9886532.621174,16571949.5,7627064.782886,18228755959.0,199587008.0,17688912309.5
2018-07-27,0.44878,0.462,0.444,0.4555,0.44868,0.462,0.444,0.4555,20570.0,11039.0,9531.0,35252979.8,15945776.398794,20737290.3,9382582.856884,14515689.5,6563193.54191,17628916576.0,203720992.0,17834970073.6
2018-07-28,0.4555,0.45887,0.44803,0.45641,0.4555,0.45887,0.44803,0.45641,15477.0,7922.0,7555.0,27843347.3,12621424.420115,16086103.5,7294998.682053,11757243.8,5326425.738062,17827382146.0,157346000.0,17836228175.5
2018-07-29,0.45643,0.45849,0.45,0.45315,0.45641,0.45849,0.45,0.45315,14882.0,8016.0,6866.0,31188705.5,14129680.202986,19567559.0,8865746.712587,11621146.5,5263933.490399,17735265500.0,191966000.0,17822035213.8
2018-07-30,0.45315,0.45621,0.43382,0.44534,0.45315,0.45621,0.43382,0.44534,17834.0,9622.0,8212.0,32141597.9,14421158.754733,19336368.9,8688567.692574,12805229.0,5732591.062159,17649635941.0,247714000.0,17539001608.4
2018-07-31,0.44616,0.44641,0.4268,0.4353,0.44616,0.44641,0.4268,0.4353,18444.0,9761.0,8683.0,31785092.6,13868351.212342,18503962.9,8081628.290231,13281129.7,5786722.922111,17165109458.0,228767000.0,17111168340.8
2018-08-01,0.4353,0.46382,0.42671,0.44642,0.4353,0.46382,0.42671,0.44642,26220.0,13996.0,12224.0,39833478.3,17676468.234578,22661294.3,10058372.069233,17172184.0,7618096.165345,17663199852.0,323200000.0,17528976109.1
2018-08-02,0.44673,0.44888,0.42849,0.42975,0.44705,0.44888,0.42849,0.42975,17967.0,9809.0,8158.0,33396468.1,14590469.469659,20717124.1,9048093.590245,12679344.0,5542375.879414,17098036902.0,204898000.0,16915730078.3
2018-08-03,0.43021,0.44619,0.4253,0.44033,0.43021,0.44619,0.4253,0.44033,23415.0,12559.0,10856.0,44748261.2,19595686.13835,25306225.8,11087231.16324,19442035.4,8508454.97511,17190114233.0,278870000.0,17314385048.0
2018-08-04,0.44097,0.445,0.42741,0.42985,0.44097,0.445,0.42741,0.42985,17878.0,9020.0,8858.0,35095397.5,15286746.080336,20383063.3,8883883.959492,14712334.2,6402862.120844,17051272387.0,185678000.0,16840271360.9
2018-08-05,0.42984,0.43705,0.42705,0.4345,0.42984,0.43705,0.42705,0.4345,15634.0,8019.0,7615.0,34962084.2,15070456.191158,20115956.3,8672801.084941,14846127.9,6397655.106217,16943708630.0,186848000.0,17041919017.5
2018-08-06,0.43437,0.43699,0.40127,0.4129,0.43429,0.43699,0.40127,0.4129,22947.0,11543.0,11404.0,40578992.9,17175993.751881,22538045.8,9547443.679043,18040947.1,7628550.072838,16737109190.0,242075000.0,16273331370.1
2018-08-07,0.41328,0.41567,0.37387,0.37863,0.41328,0.41567,0.37387,0.37863,28999.0,16320.0,12679.0,41157252.56,16510797.071863,23410758.4,9404544.161159,17746494.16,7106252.910704,16250105144.0,244448000.0,14973488018.0
2018-08-08,0.37863,0.37863,0.31928,0.33171,0.37863,0.37863,0.31928,0.33171,43751.0,22703.0,21048.0,72393008.15,24880674.06677,37037677.9,12719489.572211,35355330.25,12161184.494559,13886296287.0,360857000.0,13045357570.9
2018-08-09,0.33197,0.35799,0.328,0.3441,0.33203,0.35799,0.328,0.3441,35793.0,17995.0,17798.0,51832840.7,17804650.76097,29153531.5,10013175.9399,22679309.2,7791474.82107,13253253907.0,325775000.0,13628056811.4
2018-08-10,0.3441,0.34689,0.31236,0.31897,0.34418,0.34689,0.31236,0.31897,26036.0,13692.0,12344.0,39269097.2,13024070.345518,21899735.5,7262515.143434,17369361.7,5761555.202084,13381096399.0,249264000.0,12592701615.4
2018-08-11,0.31897,0.32008,0.2874,0.29784,0.31897,0.32008,0.2874,0.29784,31688.0,16822.0,14866.0,48724318.7,14620533.307937,26159515.3,7855464.605066,22564803.4,6765068.702871,11636810765.0,284423000.0,11839558818.7
2018-08-12,0.29708,0.30938,0.29401,0.29547,0.29705,0.30938,0.29401,0.29547,22096.0,11211.0,10885.0,35382260.6,10652732.364649,20361325.4,6136660.788856,15020935.2,4516071.575793,11877443897.0,178827000.0,11706253644.1
2018-08-13,0.29575,0.309,0.27127,0.2743,0.29547,0.309,0.27127,0.2743,26230.0,13192.0,13038.0,43767335.34,12811612.465216,23202489.8,6807697.639912,20564845.54,6003914.825304,12062546307.0,235117000.0,10924502190.5
2018-08-14,0.2743,0.27732,0.24672,0.2725,0.2743,0.27732,0.24672,0.2725,33635.0,18078.0,15557.0,56101899.0,14596261.070984,30873810.8,8035707.352722,25228088.2,6560553.718262,10459514152.0,276768000.0,10798746746.6
2018-08-15,0.2728,0.30234,0.2728,0.28039,0.2728,0.30234,0.2728,0.28039,46747.0,26337.0,20410.0,72676585.2,20916400.042758,39000634.1,11218554.140158,33675951.1,9697845.9026,11390080814.0,332432000.0,11103213511.7
2018-08-16,0.28,0.30184,0.2755,0.29142,0.28,0.30184,0.2755,0.29142,27218.0,15098.0,12120.0,46325561.5,13404983.211325,26040842.4,7532781.92385,20284719.1,5872201.287475,11326612506.0,238219000.0,11513907010.5
2018-08-17,0.29161,0.37506,0.29085,0.3672,0.29161,0.37506,0.29085,0.3672,52662.0,26131.0,26531.0,84683658.1,27589694.265223,46269677.0,15049110.593955,38413981.1,12540583.671268,12470656317.0,497206000.0,14436913947.0
2018-08-18,0.36721,0.37,0.31039,0.32829,0.36721,0.37,0.31039,0.32829,47049.0,24609.0,22440.0,80106581.6,26958940.37206,41500438.0,13953408.705499,38606143.6,13005531.666561,13549696297.0,434332000.0,12878711865.7
2018-08-19,0.32848,0.35281,0.316,0.34201,0.32832,0.35281,0.316,0.34201,35020.0,17855.0,17165.0,63806323.3,21565062.240047,34643807.9,11696643.402887,29162515.4,9868418.83716,13690531370.0,327300000.0,13543239223.9
2018-08-20,0.34201,0.35095,0.3128,0.31499,0.34279,0.35095,0.3128,0.31499,31552.0,15924.0,15628.0,52378768.0,17505459.17843,27392419.5,9175537.335416,24986348.5,8329921.843014,13338384629.0,311144000.0,12570937819.0
2018-08-21,0.315,0.33799,0.31302,0.33339,0.31559,0.33799,0.31302,0.33339,25584.0,13630.0,11954.0,43866930.8,14398361.069011,24782264.7,8133957.712874,19084666.1,6264403.356137,13129159698.0,248735000.0,13196722736.2
2018-08-22,0.33398,0.35499,0.31039,0.3185,0.33398,0.35499,0.31039,0.3185,37654.0,20766.0,16888.0,65706077.8,21938243.858308,35433810.5,11841011.529901,30272267.3,10097232.328407,13432524036.0,286845000.0,12640056537.7
2018-08-23,0.31849,0.32958,0.31306,0.3263,0.31849,0.32958,0.31306,0.3263,25117.0,13726.0,11391.0,44849401.1,14416872.005221,25612693.2,8233941.128959,19236707.9,6182930.876262,12779419956.0,217578000.0,12952537305.5
2018-08-24,0.3263,0.329,0.31577,0.32646,0.3263,0.329,0.31577,0.32646,23872.0,14145.0,9727.0,43010739.1,13888483.054743,26188252.7,8459584.478257,16822486.4,5428898.576486,12856769420.0,244571000.0,12948466281.0
2018-08-25,0.32647,0.332,0.3216,0.32702,0.32647,0.332,0.3216,0.32702,19914.0,10556.0,9358.0,36349187.2,11877020.751021,21341487.7,6974630.714347,15007699.5,4902390.036674,12895266291.0,167363000.0,12973129574.6
2018-08-26,0.32759,0.32912,0.318,0.32276,0.32759,0.32912,0.318,0.32276,17944.0,9035.0,8909.0,33496561.2,10820831.328355,19066844.8,6161471.365302,14429716.4,4659359.963053,12779578054.0,168718000.0,12797087411.7
2018-08-27,0.32277,0.34062,0.32145,0.33901,0.32277,0.34062,0.32145,0.33901,27370.0,15367.0,12003.0,50870196.2,16729938.740017,30095791.0,9894661.80741,20774405.2,6835276.932607,12951232996.0,227284000.0,13347493496.0
2018-08-28,0.339,0.35809,0.33423,0.35128,0.339,0.35809,0.33423,0.35128,37204.0,20183.0,17021.0,63583203.6,22005126.050742,36068008.0,12481633.714785,27515195.6,9523492.335957,13815107217.0,329550000.0,13939151830.5
2018-08-29,0.35067,0.3556,0.33361,0.34494,0.35067,0.3556,0.33361,0.34494,35052.0,20783.0,14269.0,55136625.6,19087594.050018,30570911.7,10586905.677505,24565713.9,8500688.372513,13872315911.0,275908000.0,13671491746.6
2018-08-30,0.34494,0.3466,0.32252,0.33518,0.34494,0.3466,0.32252,0.33518,28767.0,15990.0,12777.0,43887997.7,14597560.167611,23041490.2,7669139.050071,20846507.5,6928421.11754,12932888694.0,263925000.0,13300405963.5
2018-08-31,0.3347,0.349,0.32728,0.3353,0.3347,0.349,0.32728,0.3353,25134.0,14844.0,10290.0,36467734.8,12146264.69397,21223299.8,7072382.806235,15244435.0,5073881.887735,13020039730.0,219139000.0,13295965146.4
2018-09-01,0.3353,0.35517,0.33476,0.34699,0.3353,0.35517,0.33476,0.34699,29880.0,17719.0,12161.0,49527170.3,17041317.67028,29876912.1,10272099.00901,19650258.2,6769218.66127,13391442715.0,257267000.0,13787190893.4
2018-09-02,0.34698,0.34918,0.33,0.34253,0.34698,0.34918,0.33,0.34253,27346.0,14963.0,12383.0,41314287.1,14133280.02829,21879965.0,7492250.588392,19434322.1,6641029.439898,13519354109.0,240907000.0,13581089397.5
2018-09-03,0.34237,0.34387,0.333,0.33493,0.34247,0.34387,0.333,0.33493,20604.0,11136.0,9468.0,34536040.9,11646480.835051,18710834.8,6311001.019093,15825206.1,5335479.815958,13442551762.0,201147000.0,13320905092.7
2018-09-04,0.33491,0.34157,0.32819,0.33116,0.33491,0.34157,0.32819,0.33116,28147.0,12941.0,15206.0,42441830.5,14216452.798915,24285090.8,8135678.672265,18156739.7,6080774.12665,13458054972.0,241419000.0,13150052582.9
2018-09-05,0.33116,0.334,0.2772,0.27889,0.33116,0.334,0.2772,0.27889,44268.0,21982.0,22286.0,67385077.8,20531186.784348,35298034.7,10771449.710275,32087043.1,9759737.074073,12132788254.0,344488000.0,11244823075.3
2018-09-06,0.27899,0.307,0.2676,0.30179,0.27899,0.307,0.2676,0.30179,43031.0,19521.0,23510.0,71823322.1,20773885.741105,36819256.6,10659597.829682,35004065.5,10114287.911423,11344860411.0,329763000.0,12002497851.3
2018-09-07,0.30182,0.30445,0.28092,0.2869,0.30182,0.30445,0.28092,0.2869,27913.0,14098.0,13815.0,48139492.1,14113813.706953,24922068.5,7312277.390609,23217423.6,6801536.316344,11636170086.0,213961000.0,11555442374.8
2018-09-08,0.28686,0.294,0.26891,0.27679,0.28686,0.294,0.26891,0.27679,22777.0,11861.0,10916.0,41246183.1,11708609.982267,22296990.4,6342352.497396,18949192.7,5366257.484871,11656589915.0,169208000.0,11075596221.7
2018-09-09,0.27665,0.2908,0.27,0.2766,0.27665,0.2908,0.27,0.2766,22591.0,11835.0,10756.0,39852343.2,11184746.9466,22277418.0,6257706.292373,17574925.2,4927040.654227,11348072073.0,168991000.0,11049704671.8
2018-09-10,0.27699,0.28263,0.259,0.27,0.27699,0.28263,0.259,0.27,24307.0,13356.0,10951.0,46733069.5,12644195.511874,26870943.7,7276644.618327,19862125.8,5367550.893547,10909779281.0,204958000.0,10735217970.1
2018-09-11,0.27,0.276,0.25261,0.26314,0.27,0.276,0.25261,0.26314,25846.0,13462.0,12384.0,50280138.4,13240950.106642,26763506.1,7051664.819061,23516632.3,6189285.287581,10462668664.0,200330000.0,10472676303.0
2018-09-12,0.26349,0.27413,0.25308,0.2699,0.26351,0.27413,0.25308,0.2699,27096.0,14147.0,12949.0,46434334.2,12188060.331284,24613315.7,6461414.636164,21821018.5,5726645.69512,10336381793.0,298449000.0,10725925162.6
2018-09-13,0.26959,0.28641,0.2676,0.27933,0.26959,0.28641,0.2676,0.27933,32253.0,16551.0,15702.0,59569126.9,16495197.601999,31734754.7,8787289.905535,27834372.2,7707907.696464,10923337751.0,311799000.0,11142751261.3
2018-09-14,0.27892,0.2867,0.27138,0.27571,0.27892,0.2867,0.27138,0.27571,25499.0,12953.0,12546.0,46466958.6,12953940.133873,24542681.3,6847133.623803,21924277.3,6106806.51007,10907333472.0,269029000.0,11033441784.3
2018-09-15,0.2761,0.28489,0.27533,0.28031,0.2761,0.28489,0.27533,0.28031,17204.0,8992.0,8212.0,33938106.1,9518765.101534,18733812.3,5256877.509924,15204293.8,4261887.59161,11272694289.0,205361000.0,11226475960.4
2018-09-16,0.2803,0.28229,0.27351,0.28122,0.2803,0.28229,0.27351,0.28122,17859.0,9544.0,8315.0,32576561.4,9086763.534845,18290197.8,5103293.316976,14286363.6,3983470.217869,11066562929.0,197009000.0,11192956724.3
2018-09-17,0.28122,0.28373,0.26662,0.2706,0.28132,0.28373,0.26662,0.2706,24607.0,12565.0,12042.0,48278145.2,13290945.922097,24407956.4,6732886.889781,23870188.8,6558059.032316,11050121784.0,246489000.0,10838058873.2
2018-09-18,0.2706,0.337,0.269,0.31897,0.2706,0.337,0.269,0.31897,78869.0,40141.0,38728.0,161707328.6,50292944.440348,83667152.5,26007642.447722,78040176.1,24285301.992626,12768798724.0,600216000.0,12812946982.5
2018-09-19,0.31898,0.337,0.3109,0.32679,0.31898,0.337,0.3109,0.32679,51251.0,25733.0,25518.0,104736271.2,33882388.902964,51054085.2,16521962.862673,53682186.0,17360426.040291,12644674047.0,489609000.0,12979866409.2
2018-09-20,0.32718,0.492,0.32103,0.44819,0.32718,0.492,0.32103,0.44819,140593.0,71811.0,68782.0,273416987.8,109122045.132079,138687072.0,55132330.025016,134729915.8,53989715.107063,14682460485.0,1291360000.0,17910816754.0
2018-09-21,0.44877,0.8,0.4185,0.56405,0.44877,0.8,0.4185,0.56405,410141.0,204467.0,205674.0,699259999.14,395455074.776482,346028319.21,195424790.766156,353231679.93,200030284.010328,23377796214.0,4101490000.0,22351279558.4
2018-09-22,0.56399,0.63,0.49094,0.57368,0.56399,0.63,0.49094,0.57368,220021.0,107793.0,112228.0,384055321.9,216942129.574625,185013652.8,104552461.264948,199041669.1,112389668.309677,22743319270.0,2411430000.0,22722937027.6
2018-09-23,0.57249,0.59975,0.55501,0.5719,0.57246,0.59975,0.55501,0.5719,98848.0,50064.0,48784.0,176776991.6,101737621.937344,91407347.5,52618201.709668,85369644.1,49119420.227676,22617681848.0,1043970000.0,22718597839.0
2018-09-24,0.5719,0.5831,0.48256,0.49358,0.5719,0.5831,0.48256,0.49358,126716.0,62334.0,64382.0,220968527.3,117393707.835089,108819181.8,57906803.4263,112149345.5,59486904.408789,21135072688.0,1034380000.0,19724616281.8
2018-09-25,0.49235,0.549,0.43558,0.5256,0.49235,0.549,0.43558,0.5256,190435.0,92082.0,98353.0,381527240.4,180801292.095164,186295904.7,88221849.669365,195231335.7,92579442.425799,18252861481.0,1639680000.0,21009615752.5
2018-09-26,0.52633,0.57299,0.48364,0.513,0.52633,0.57299,0.48364,0.513,232712.0,110061.0,122651.0,418985950.3,221539769.839412,205581850.8,108748358.477052,213404099.5,112791411.36236,21815127692.0,1821610000.0,20585668395.4
2018-09-27,0.51343,0.555,0.50578,0.54305,0.51343,0.555,0.50578,0.54305,117620.0,57988.0,59632.0,195704174.8,103926811.591671,99833041.1,53041448.096603,95871133.7,50885363.495068,20910496677.0,824083000.0,21585351653.6
2018-09-28,0.54305,0.55,0.51624,0.54025,0.543,0.55,0.51624,0.54025,100050.0,48535.0,51515.0,169084867.6,90519036.614725,84634732.1,45332995.522945,84450135.5,45186041.09178,21090154985.0,718255000.0,21494884565.0
2018-09-29,0.54026,0.5968,0.52505,0.56876,0.54048,0.5968,0.52505,0.56876,114772.0,55414.0,59358.0,216560342.7,121708052.316986,111285279.7,62534819.763764,105275063.0,59173232.553222,22419530775.0,1034370000.0,22775378623.2
2018-09-30,0.56875,0.62604,0.55744,0.58257,0.56875,0.62604,0.55744,0.58257,138712.0,68560.0,70152.0,249779723.5,147310824.201957,126855785.6,74868861.439901,122923937.9,72441962.762056,24338477672.0,1329720000.0,23187803288.1
2018-10-01,0.58257,0.6059,0.532,0.5776,0.58247,0.6059,0.532,0.5776,157725.0,77185.0,80540.0,268385710.5,153441259.048015,135506246.2,77512655.259844,132879464.3,75928603.788171,21952323484.0,1412800000.0,23021206667.6
2018-10-02,0.57734,0.58038,0.515,0.51692,0.57734,0.58038,0.515,0.51692,103186.0,50607.0,52579.0,162916775.7,90278192.037143,80730818.8,44786329.540429,82185956.9,45491862.496714,22485912425.0,743705000.0,20799839394.4
2018-10-03,0.51692,0.5388,0.50785,0.5293,0.51691,0.5388,0.50785,0.5293,102025.0,52957.0,49068.0,170746863.2,89419690.108365,88882259.9,46555144.301283,81864603.3,42864545.807082,21034659608.0,789229000.0,21092366276.3
2018-10-04,0.52982,0.54999,0.5257,0.5294,0.52982,0.54999,0.5257,0.5294,68453.0,34453.0,34000.0,121125329.6,65086638.527038,64474905.7,34642485.027119,56650423.9,30444153.499919,21340325240.0,621615000.0,21030226777.6
2018-10-05,0.52921,0.53331,0.51031,0.5211,0.52902,0.53331,0.51031,0.5211,62811.0,30452.0,32359.0,101220917.6,52684486.180606,52931144.4,27557442.49662,48289773.2,25127043.683986,20736821316.0,589636000.0,20727516366.0
2018-10-06,0.52098,0.5226,0.46859,0.48964,0.52098,0.5226,0.46859,0.48964,79527.0,39092.0,40435.0,141936655.1,70038792.158779,73894171.9,36489441.112978,68042483.2,33549351.045801,19704850374.0,672167000.0,19491755023.8
2018-10-07,0.4893,0.49149,0.46666,0.48269,0.48926,0.49149,0.46666,0.48269,54514.0,27744.0,26770.0,98985658.4,47221735.879455,53573580.8,25572983.106015,45412077.6,21648752.77344,19085891446.0,548645000.0,19250425338.2
2018-10-08,0.4826,0.50449,0.47824,0.49335,0.48252,0.50449,0.47824,0.49335,63907.0,32976.0,30931.0,119530087.1,58662978.513049,62065836.7,30463775.278676,57464250.4,28199203.234373,19612040480.0,540832000.0,19558407223.9
2018-10-09,0.49302,0.49387,0.47108,0.48199,0.49302,0.49387,0.47108,0.48199,46959.0,24783.0,22176.0,87513820.2,42189815.073147,48443338.9,23356271.471606,39070481.3,18833543.601541,18994199744.0,416867000.0,19163286272.5
2018-10-10,0.48171,0.48171,0.46066,0.46605,0.48136,0.48171,0.46066,0.46605,47831.0,25433.0,22398.0,87026618.7,40924381.510947,48016424.5,22575110.87824,39010194.2,18349270.632707,18619845206.0,412207000.0,18494386175.9
2018-10-11,0.46632,0.46632,0.37713,0.38315,0.46632,0.46632,0.37713,0.38315,112771.0,52979.0,59792.0,214466238.8,88997910.786555,100612511.3,41613946.228817,113853727.5,47383964.557738,16414469189.0,791202000.0,15324293666.5
2018-10-12,0.38319,0.44953,0.37685,0.42071,0.38327,0.44953,0.37685,0.42071,97604.0,50227.0,47377.0,182232226.9,76885040.552342,95429529.9,40204171.210962,86802697.0,36680869.34138,17046951782.0,820154000.0,16763608540.3
2018-10-13,0.42071,0.432,0.417,0.4227,0.42071,0.432,0.417,0.4227,38313.0,20135.0,18178.0,73115932.0,30906424.399965,42820640.6,18102939.485337,30295291.4,12803484.914628,16764888464.0,373875000.0,16754129100.9
2018-10-14,0.42259,0.43057,0.40321,0.40994,0.42248,0.43057,0.40321,0.40994,40584.0,21265.0,19319.0,82556004.2,34881006.749228,47957664.1,20256807.499294,34598340.1,14624199.249934,16741409853.0,289195000.0,16130485985.4
2018-10-15,0.40951,0.52179,0.39771,0.46168,0.40994,0.52179,0.39771,0.46168,145064.0,75377.0,69687.0,287232730.0,132802904.811259,145537136.6,67237151.193872,141695593.4,65565753.617387,17881982395.0,1041470000.0,17891581827.9
2018-10-16,0.46183,0.48896,0.45554,0.48352,0.462,0.48896,0.45554,0.48352,73496.0,38761.0,34735.0,126629832.4,59718125.928556,67608358.7,31871432.216988,59021473.7,27846693.711568,18143646919.0,605102000.0,18809007568.1
2018-10-17,0.48352,0.49818,0.47201,0.48437,0.48351,0.49818,0.47201,0.48437,63293.0,33339.0,29954.0,110247010.2,53342652.049563,59001944.0,28561865.981051,51245066.2,24780786.068512,18507185418.0,526538000.0,18726772431.8
2018-10-18,0.48383,0.49408,0.456,0.4675,0.48383,0.49408,0.456,0.4675,57549.0,29137.0,28412.0,98622485.8,46871048.162802,53129746.5,25268288.577611,45492739.3,21602759.585191,18517664799.0,476876000.0,18307917204.4
2018-10-19,0.46848,0.473,0.458,0.46077,0.46855,0.473,0.458,0.46077,30723.0,15168.0,15555.0,54642245.2,25322985.794798,30648922.2,14208064.578283,23993323.0,11114921.216515,18080690643.0,303401000.0,18166045595.2
2018-10-20,0.46103,0.47293,0.45633,0.46788,0.46127,0.47293,0.45633,0.46788,36228.0,19213.0,17015.0,62948221.8,29410276.418814,38343134.6,17917190.11685,24605087.2,11493086.301964,18339035363.0,277061000.0,18364953831.0
